Date,Open,High,Low,Close,Volume,AveragePrice,TrueRange,PriceAction,HighestHigh,LowestLow,SMA,EMA,EMA26,UpMove,DownMove,PlusDM,MinusDI,EMADM,ATR,PercK,PercD
29-01-2009,172.27,172.52,170.06,171.66,14567600,171.29,2.46,0.065,176.16,141.38,157.3621429,160.6159906,158.04787,-3.64,-1.9,0,0,,6.744590085,2.555438826,-0.62109863
30-01-2009,172.34,174.4,168,169.26,9344000,171.2,6.4,-3.48,176.16,141.38,158.1992857,161.7685251,158.8783981,1.88,2.06,0,2.06,,6.719976508,3.841015364,0.610316146
02-02-2009,167.14,172.5,166,170.28,10413800,169.25,6.5,2.6,176.16,141.38,159.195,162.9033885,159.7229612,-1.9,2,0,2,,6.7042639,3.387877391,3.26144386
03-02-2009,171.28,171.5,166.92,170.22,13113000,169.21,4.58,0.48,176.16,141.38,160.1278571,163.8789367,160.5005197,-1,-0.92,0,0,,6.552530764,3.381147541,3.536680099
04-02-2009,170.04,177.22,169.58,171.5,13634800,173.4,7.64,-1.17,176.16,141.38,161.6285714,164.8950784,161.315296,5.72,-2.66,5.72,0,,6.630207138,2.627868945,3.132297959
05-02-2009,170.46,177.69,168.5,176.86,14528800,173.095,9.19,6.965,177.22,141.38,163.5828571,166.4904013,162.4667555,0.47,1.08,0,1.08,,6.813049486,0.211447535,2.073488007
06-02-2009,178.23,186.9,177.72,185.64,14076200,182.31,9.18,7.035,177.69,141.38,166.14,169.0436811,164.1832922,9.21,-9.22,9.21,0,,6.98211738,-4.658521579,-0.6064017
09-02-2009,185.64,190.5,183.65,189.38,9954600,187.075,6.85,4.175,186.9,144.18,169.5685714,171.7551903,166.049715,3.6,-5.93,3.6,0,,6.972680424,-1.357230811,-1.934768285
10-02-2009,187.99,188.75,178.94,179.26,14207400,183.845,9.81,-8.95,190.5,147.57,171.5485714,172.7558316,167.0282546,-1.75,4.71,0,4.71,,7.175346108,5.635497618,-0.126751591
11-02-2009,179.48,182.5,176.5,179.02,10463200,179.5,6,-0.71,190.5,152.11,173.3892857,173.5910541,167.916532,-6.25,2.44,0,2.44,,7.091392814,6.00387009,3.427378966
12-02-2009,176.58,181.81,175.74,181.52,11100600,178.775,6.07,5.215,190.5,160.28,174.7585714,174.6482469,168.9241963,-0.69,0.76,0,0.76,,7.018436185,4.846587689,5.495318466
13-02-2009,181.1,181.5,177.62,178.84,8293400,179.56,3.88,-1.85,190.5,162.14,175.9657143,175.2071473,169.6587003,-0.31,-1.88,0,0,,6.794262172,6.061866389,5.63744139
17-02-2009,173.26,173.54,169.84,171.33,11360800,171.69,3.7,-1.325,190.5,166,176.365,174.6901943,169.7825003,-7.96,7.78,0,7.78,,6.573243445,9.993483644,6.967312574
18-02-2009,173.62,176.69,170.26,176.56,12049000,173.475,6.43,4.555,190.5,166,176.5235714,174.9395017,170.2845373,3.15,-0.42,3.15,0,,6.56301177,7.496840464,7.850730166
19-02-2009,178.74,179.9,170.7,171.32,9977400,175.3,9.2,-7.69,190.5,166,176.4992857,174.4569015,170.3612382,3.21,-0.44,3.21,0,,6.751368073,9.677582118,9.055968742
20-02-2009,169.02,174.46,167.5,173.22,12434200,170.98,6.96,4.34,190.5,166,176.7821429,174.2919813,170.5729984,-5.44,3.2,0,3.2,,6.766270353,9.282337774,8.818920119
23-02-2009,173.5,174.9,164.78,165.03,10442200,169.84,10.12,-9.045,190.5,166.92,176.4071429,173.0570505,170.1624059,0.44,2.72,0,2.72,,7.005822471,12.76403819,10.57465269
24-02-2009,165.51,174.81,165.44,172.72,12191800,170.125,9.37,6.2,190.5,164.78,176.5857143,173.0121104,170.3518573,-0.09,-0.66,0,0,,7.174692294,9.647314162,10.56456337
25-02-2009,171.08,176.15,169.46,170.82,12878200,172.805,6.69,-2.115,190.5,164.78,176.5371429,172.719829,170.3865345,1.34,-4.02,1.34,0,,7.140071416,10.2172728,10.87620838
26-02-2009,172.98,176.24,168.58,168.59,11211200,172.41,7.66,-6.015,190.5,164.78,175.9464286,172.1691851,170.2534579,0.09,0.88,0,0.88,,7.177209172,11.14927614,10.33795437
27-02-2009,166.48,171.91,165.56,169,10840000,168.735,6.35,1.525,190.5,164.78,174.7578571,171.7466271,170.1606092,-4.33,3.02,0,3.02,,7.118122803,11.37716629,10.91457174
02-03-2009,166.66,170.35,163,163.58,11577000,166.675,7.35,-4.635,188.75,164.78,172.915,170.6577435,169.6731566,-1.56,2.56,0,2.56,,7.13468546,13.01548724,11.84730989
03-03-2009,165.04,166.84,161.18,162.74,13049600,164.01,5.66,-2.42,182.5,163,171.735,169.6020444,169.1595895,-3.51,1.82,0,1.82,,7.029350784,10.68570193,11.69278515
04-03-2009,161.58,164.5,157.69,159.46,15636800,161.095,6.81,-2.695,181.81,161.18,170.3378571,168.2497718,168.4411014,-2.34,3.49,0,3.49,,7.013682871,12.11349286,11.93822734
05-03-2009,158.24,159.54,151.32,152.82,13059800,155.43,8.22,-5.32,181.5,157.69,168.2878571,166.1924689,167.2839828,-4.96,6.37,0,6.37,,7.09984838,15.35167541,12.71695673
06-03-2009,153.61,155.1,147.12,154.28,14468400,151.11,7.98,3.505,179.9,151.32,166.5335714,164.6041397,166.3207248,-4.44,4.2,0,4.2,,7.162716353,14.52422121,13.99646316
09-03-2009,149.99,153.28,144.72,145.44,12942600,149,8.56,-5.835,179.9,147.12,164.6842857,162.0489211,164.7740044,-1.82,2.4,0,2.4,,7.262522328,18.55331521,16.14307061
10-03-2009,149.12,155.25,147.12,154.08,13460400,151.185,8.13,5.375,179.9,144.72,163.0785714,160.9863983,163.9818559,1.97,-2.4,1.97,0,,7.324485019,14.79444206,15.95732616
11-03-2009,155.05,160,152.85,158.96,11847200,156.425,7.15,4.49,176.24,144.72,162.1957143,160.7162118,163.6098666,4.75,-5.73,4.75,0,,7.312021803,10.06113537,14.46963088
12-03-2009,158.77,162.5,156.82,161.76,10048200,159.66,5.68,3.595,176.24,144.72,161.3771429,160.8553836,163.4728395,2.5,-3.97,2.5,0,,7.195448817,8.387152828,11.08091009
13-03-2009,163.05,163.73,159.51,162.21,7812800,161.62,4.22,0.17,176.24,144.72,161.1757143,161.0359991,163.3792958,1.23,-2.69,1.23,0,,6.982916759,7.96842165,8.80556995
16-03-2009,163,164.86,159.29,159.84,9893600,162.075,5.57,-3.815,176.24,144.72,160.2557143,160.8765326,163.1171257,1.13,0.22,1.13,0,,6.881994133,9.108328011,8.487967496
17-03-2009,160.09,167.67,159.54,167.67,9425000,163.605,8.13,7.855,176.24,144.72,160.0307143,161.7823282,163.4543757,2.81,-0.25,2.81,0,,6.971137409,5.089526977,7.388758879
18-03-2009,167.4,170,164.02,166.55,10024400,167.01,5.98,-0.885,171.91,144.72,159.885,162.4180178,163.6836812,2.33,-4.48,2.33,0,,6.90034188,3.101941607,5.766598865
19-03-2009,165.84,168,163.69,164.97,8222400,165.845,4.31,-1.31,170.35,144.72,159.5971429,162.7582821,163.7789641,-2,0.33,0,0.33,,6.71531746,3.134102295,3.775190293
20-03-2009,165.15,166.5,163.17,165.08,9475800,164.835,3.33,0.21,170,144.72,159.7042857,163.0678445,163.8753371,-1.5,0.52,0,0.52,,6.47350907,2.897697155,3.044580353
23-03-2009,166.78,174.72,166.52,174.3,8543000,170.62,8.2,7.44,170,144.72,160.53,164.5654652,164.6475343,8.22,-3.35,8.22,0,,6.596829851,-2.645177165,1.128874095
24-03-2009,173.25,176.92,172,173.58,7640000,174.46,4.92,-0.715,174.72,144.72,161.5385714,165.7674032,165.3091985,2.2,-5.48,2.2,0,,6.47705629,0.649813321,0.30077777
25-03-2009,175.2,175.67,168.12,172.04,8672600,171.895,7.55,-1.435,176.92,144.72,162.9114286,166.6037494,165.8077764,-1.25,3.88,0,3.88,,6.553695126,2.736116173,0.246917443
26-03-2009,176.56,179.58,174.25,176.64,12006600,176.915,5.33,-0.235,176.92,144.72,164.5085714,167.9419162,166.6101633,3.91,-6.13,3.91,0,,6.466288332,0.158053682,1.181327725
27-03-2009,175,176,172.74,173.85,6645600,174.37,3.26,-1.095,179.58,147.12,166.5378571,168.7296607,167.1464475,-3.58,1.51,0,1.51,,6.237267737,3.171440432,2.021870095
30-03-2009,171.28,171.9,168.02,171.34,6188200,169.96,3.88,1.41,179.58,152.85,167.7707143,169.0777059,167.457081,-4.1,4.72,0,4.72,,6.06889147,4.624796543,2.651430219
31-03-2009,174.46,176.76,173.09,174.03,7310600,174.925,3.67,-1.11,179.58,156.82,168.8471429,169.7380118,167.9439639,4.86,-5.07,4.86,0,,5.897542079,3.071559024,3.622598666
01-04-2009,171.89,177.62,170.3,177.04,6602400,173.96,7.32,5.655,179.58,159.29,169.9385714,170.7116102,168.6177444,0.86,2.79,0,2.79,,5.999146216,1.460399598,3.052251721
02-04-2009,181.66,184.88,180.16,181.25,8976000,182.52,4.72,-1.475,179.58,159.29,171.2985714,172.1167289,169.553467,7.26,-9.86,7.26,0,,5.907778629,-0.922371655,1.203195655
03-04-2009,182.25,185.86,179,184.89,7579600,182.43,6.86,3.78,184.88,159.54,173.0878571,173.8198317,170.6895065,0.98,1.16,0,1.16,,5.975794441,-0.005521811,0.177502044
06-04-2009,183.5,184.91,180.7,184.12,6560600,182.805,4.21,1.625,185.86,163.17,174.2628571,175.1931875,171.6843578,-0.95,-1.7,0,0,,5.849666267,0.944445952,0.005517495
07-04-2009,181.3,181.88,177.66,179.32,7360200,179.77,4.22,-1.44,185.86,163.17,175.175,175.7434291,172.249961,-3.03,3.04,0,3.04,,5.733261534,3.491724506,1.476882882
08-04-2009,181.75,182.5,178.1,181,5530400,180.3,4.4,0.325,185.86,163.17,176.32,176.4443052,172.898112,0.62,-0.44,0.62,0,,5.638028567,2.619451855,2.351874105
09-04-2009,184.75,187.18,183.12,186.25,6765200,185.15,4.06,1.85,185.86,166.52,177.8321429,177.7517312,173.8871408,4.68,-5.02,4.68,0,,5.525312241,-0.211945003,1.966410453
13-04-2009,185.66,189.55,185.15,189.06,6100200,187.35,4.4,3.41,187.18,168.02,178.8864286,179.2595004,175.0110563,2.37,-2.03,2.37,0,,5.444932795,-1.023017903,0.461496317
14-04-2009,188.47,188.5,182.8,184.46,6857200,185.65,5.7,-3.195,189.55,168.02,179.6635714,179.9529003,175.710978,-1.05,2.35,0,2.35,,5.463151881,2.640794833,0.468610642
15-04-2009,183.55,190.53,182.08,189.75,9861400,186.305,8.45,6.545,189.55,168.02,180.9285714,181.2591803,176.7509056,2.03,0.72,2.03,0,,5.676498175,-0.109286632,0.502830099
16-04-2009,190.75,196.45,190.51,194.37,20370200,193.48,5.94,2.7,190.53,168.02,182.195,183.0072896,178.0560237,5.92,-8.43,5.92,0,,5.695319734,-2.044401853,0.162368783
17-04-2009,193.01,199.91,192.4,196.12,21461600,196.155,7.51,1.52,196.45,168.02,183.7857143,184.755651,179.394096,3.46,-1.89,3.46,0,,5.824939753,0.169291541,-0.661465648
20-04-2009,193.08,195.32,187.94,189.65,8857800,191.63,7.38,-3.695,199.91,170.3,185.0935714,185.4082308,180.1537926,-4.59,4.46,0,4.46,,5.936015485,5.039168979,1.054686222
21-04-2009,188.08,192.15,188.05,190.74,7390800,190.1,4.1,1.97,199.91,170.3,186.2871429,186.1191334,180.9379561,-3.17,-0.11,0,0,,5.804871522,4.632716985,3.280392502
22-04-2009,190.88,195,189.5,191.93,7003600,192.25,5.5,0.205,199.91,177.66,187.3507143,186.8939156,181.7521816,2.85,-1.45,2.85,0,,5.783094985,3.995893944,4.555926636
23-04-2009,193.76,194.88,190.56,192.34,5218000,192.72,4.32,-1.09,199.91,177.66,188.1428571,187.6200602,182.5364644,-0.12,-1.06,0,0,,5.6785882,3.766169154,4.131593361
24-04-2009,193.02,196.59,190.25,194.74,6770800,193.42,6.34,2.18,199.91,177.66,188.8464286,188.5693855,183.44043,1.71,0.31,1.71,0,,5.7258319,2.614676579,3.458913226
27-04-2009,192.17,194.74,191.38,192.98,4581200,193.06,3.36,0.325,199.91,177.66,189.4792857,189.1574674,184.1470648,-1.85,-1.13,0,0,,5.556843907,3.472204825,3.284350186
28-04-2009,191.88,194.52,190.77,191.86,5887200,192.645,3.75,-0.795,199.91,178.1,190.375,189.5178051,184.7183934,-0.22,0.61,0,0.61,,5.427783628,4.010861712,3.365914372
29-04-2009,192.98,197.48,192.92,195.74,7220000,195.2,4.56,1.92,199.91,182.08,191.4278571,190.3474311,185.5348087,2.96,-2.15,2.96,0,,5.365799083,2.106166978,3.196411172
30-04-2009,197.88,201.88,197.4,197.98,8711400,199.64,4.48,-1.61,199.91,182.08,192.2657143,191.365107,186.4566747,4.4,-4.48,4.4,0,,5.30252772,0.957721318,2.358250003
01-05-2009,197.52,198.8,195.78,196.84,4855400,197.29,3.02,-0.79,201.88,182.08,192.8214286,192.0950927,187.2258099,-3.08,1.62,0,1.62,,5.139490026,2.486801204,1.850229833
04-05-2009,199.08,201.2,197.4,200.99,6406000,199.3,3.8,2.645,201.88,182.08,194.0021429,193.2810803,188.2453795,2.4,-1.62,2.4,0,,5.043812167,0.446708661,1.297077061
05-05-2009,199.99,202.5,198.62,201.5,4801600,200.56,3.88,1.695,201.88,187.94,194.8414286,194.3769363,189.2272033,1.3,-1.22,1.3,0,,4.960682726,0.189824412,1.041111426
06-05-2009,203.4,204.14,200.5,201.74,5265800,202.32,3.64,-1.41,202.5,187.94,195.3678571,195.3586781,190.1540771,1.64,-1.88,1.64,0,,4.866348246,0.372713452,0.336415508
07-05-2009,202.05,202.5,196.25,198.3,5999600,199.375,6.25,-2.95,204.14,187.94,195.5235714,195.7508544,190.7574788,-1.64,4.25,0,4.25,,4.965180514,2.820029939,1.127522601
08-05-2009,201.42,205.06,197.5,203.66,7730200,201.28,7.56,3.5,204.14,188.05,196.5242857,196.8054071,191.7132211,2.56,-1.25,2.56,0,,5.150524763,0.23923445,1.143992613
11-05-2009,201.4,206,200.6,203.99,5118600,203.3,5.4,1.985,205.06,189.5,197.4707143,197.7633528,192.6226121,0.94,-3.1,0.94,0,,5.168344423,0.526898929,1.195387772
12-05-2009,205,205.5,197.56,199.5,7581600,201.53,7.94,-4.78,206,190.25,198.0114286,197.9949058,193.1320483,-0.5,3.04,0,3.04,,5.366319821,3.08378404,1.283305806
13-05-2009,197.04,198.2,194.18,194.77,5685600,196.19,4.02,-2.555,206,190.25,198.185,197.5649184,193.253378,-7.3,3.38,0,3.38,,5.27015412,5.38467071,2.998451227
14-05-2009,194.4,196.1,192.34,193.75,5874000,194.22,3.76,-0.795,206,190.77,198.1142857,197.0562626,193.2901648,-2.1,1.84,0,1.84,,5.162285968,5.923740903,4.797398551
15-05-2009,195.55,197.06,194.54,195,6017400,195.8,2.52,-1.075,206,190.77,198.2585714,196.7820942,193.4168193,0.96,-2.2,0.96,0,,4.973551256,5.312084993,5.540165536
18-05-2009,197.36,198.66,192.7,198.42,6703400,195.68,5.96,3.27,206,192.34,198.7271429,197.0004817,193.7874253,1.6,1.84,0,1.84,,5.044011881,3.738963153,4.99159635
19-05-2009,198.05,200.82,196.5,199.44,5675000,198.66,4.32,1.475,206,192.34,198.9914286,197.3257508,194.2061345,2.16,-3.8,2.16,0,,4.992296746,3.207431854,4.08616
20-05-2009,201.04,202.84,197.5,198.59,4568000,200.17,5.34,-2.805,206,192.34,199.035,197.4943173,194.5308653,2.02,-1,2.02,0,,5.017132693,3.548765595,3.498386867
21-05-2009,198.15,201.42,196.92,198.25,5439600,199.17,4.5,-0.87,206,192.34,199.1357143,197.595075,194.8063568,-1.42,0.58,0,0.58,,4.980194644,3.74631411,3.500837186
22-05-2009,198.33,199.32,196,196.75,3437200,197.66,3.32,-1.7,206,192.34,198.8328571,197.4823984,194.9503303,-2.1,0.92,0,0.92,,4.861609312,4.453538758,3.916206154
26-05-2009,195.98,202.5,195,202.18,6209000,198.75,7.5,6.53,206,192.34,198.8814286,198.1087452,195.4858614,3.18,1,3.18,0,,5.05006579,1.915074949,3.371642606
27-05-2009,202.82,205.93,202.4,202.78,6068600,204.165,3.53,-1.405,206,192.34,198.9557143,198.7315792,196.026168,3.43,-7.4,3.43,0,,4.941489662,1.55251802,2.640377242
28-05-2009,204.34,205.81,202.3,205.2,5337600,204.055,3.51,1.575,206,192.34,199.4485714,199.5940353,196.7057111,-0.12,0.1,0,0.1,,4.8392404,0.391341568,1.286311512
29-05-2009,206.06,208.62,205.35,208.62,5296400,206.985,3.27,2.915,206,192.34,199.8028571,200.7974973,197.588251,2.81,-3.05,2.81,0,,4.7271518,-1.290100204,0.217919795
01-06-2009,209.36,214.8,209.26,213.28,6644800,212.03,5.54,3.21,208.62,192.34,200.4664286,202.461831,198.7506028,6.18,-3.91,6.18,0,,4.785212386,-2.268633465,-1.055797367
02-06-2009,213.12,214.98,211.7,214.2,5247200,213.34,3.28,1.4,214.8,192.34,201.5164286,204.0269202,199.8950026,0.18,-2.44,0.18,0,,4.677697216,0.281162137,-1.092523844
03-06-2009,213,216.23,212,215.82,7065600,214.115,4.23,3.115,214.98,192.34,203.02,205.5993308,201.074632,1.25,-0.3,1.25,0,,4.645718843,-0.39647889,-0.794650073
04-06-2009,217.65,220.62,217.25,220.14,7276200,218.935,3.37,2.45,216.23,192.7,204.905,207.5380867,202.4868815,4.39,-5.25,4.39,0,,4.554596068,-1.828983067,-0.64809994
05-06-2009,222.54,223.67,219.73,222.16,7361600,221.7,3.94,0.27,220.62,192.7,206.845,209.4876751,203.9441495,3.05,-2.48,3.05,0,,4.510696349,-0.698888133,-0.974783363
08-06-2009,219.75,220.46,217.06,219.38,6197400,218.76,3.4,0.435,223.67,195,208.3421429,210.8066518,205.0875459,-3.21,2.67,0,2.67,,4.431360896,1.921741662,-0.202043179
09-06-2009,219.29,220.25,215.88,217.81,6509800,218.065,4.37,-0.995,223.67,195,209.6542857,211.7404316,206.0299499,-0.21,1.18,0,1.18,,4.426977975,2.608327955,1.277060495
10-06-2009,218.12,218.94,213.34,216.3,6717800,216.14,5.6,-0.75,223.67,195,210.9192857,212.348374,206.7906943,-1.31,2.54,0,2.54,,4.510765262,3.284021032,2.604696883
11-06-2009,215.88,216.86,214.18,214.5,5730400,215.52,2.68,-1.71,223.67,195,212.08,212.6352575,207.361754,-2.08,-0.84,0,0,,4.379996315,4.068684,3.320344329
12-06-2009,213.43,213.85,210.6,212.42,5836800,212.225,3.25,-0.31,223.67,195,213.1992857,212.6065565,207.7364389,-3.01,3.58,0,3.58,,4.299282292,5.02276989,4.125158308
15-06-2009,210.75,210.75,207,208.38,7473800,208.875,3.75,-1.68,223.67,202.3,213.6421429,212.0430156,207.7841101,-3.1,3.6,0,3.6,,4.260047843,6.785001109,5.292151667
16-06-2009,209.66,210.54,207.71,208,6099400,209.125,2.83,-1.955,223.67,202.3,214.015,211.5039469,207.8001019,-0.21,-0.71,0,0,,4.157901568,6.945152355,6.250974451
17-06-2009,208.1,209.86,205.78,207.58,6980200,207.82,4.08,-0.5,223.67,205.35,214.185,210.980754,207.7837981,-0.68,1.93,0,1.93,,4.152337171,7.177588437,6.9692473
18-06-2009,207.84,209.34,206.5,207.03,6170400,207.92,2.84,-1.295,223.67,205.78,214.0714286,210.4539868,207.7279612,-0.52,-0.72,0,0,,4.058598801,7.396706154,7.173148982
19-06-2009,209.1,210.23,207.29,210.04,8518200,208.76,2.94,1.75,223.67,205.78,213.84,210.3987885,207.8992233,0.89,-0.79,0.89,0,,3.978698887,6.14185292,6.905382504
22-06-2009,208.48,208.74,200.94,203.68,8248800,204.84,7.8,-3.56,223.67,205.78,213.0885714,209.5029501,207.5866883,-1.49,6.35,0,6.35,,4.251648966,8.797253884,7.445270986
23-06-2009,203.32,204.5,201.28,202.84,5799200,202.89,3.22,-0.29,223.67,200.94,212.1614286,208.6145567,207.2350817,-4.24,-0.34,0,0,,4.177959755,9.300767994,8.079958266
24-06-2009,204.37,206.12,203.28,204.64,4915600,204.7,2.84,0.075,223.67,200.94,211.0542857,208.0846158,207.0428535,1.62,-2,1.62,0,,4.082391201,8.510923768,8.869648549
25-06-2009,203.5,207.95,203.26,207.88,6089000,205.605,4.69,4.465,220.46,200.94,210.0342857,208.0573337,207.1048643,1.83,0.02,1.83,0,,4.125791829,5.824208894,7.878633552
26-06-2009,206.84,214.12,206.56,212.66,6513400,210.34,7.56,5.23,220.25,200.94,209.5542857,208.6710225,207.5163558,6.17,-3.3,6.17,0,,4.371092413,3.529904195,5.955012286
29-06-2009,213,213.9,211.12,212.07,4338600,212.51,2.78,-0.905,218.94,200.94,209.1442857,209.1242195,207.8536628,-0.22,-4.56,0,0,,4.257442955,3.124928927,4.159680672
30-06-2009,212,213.6,209.11,210.8,5187800,211.355,4.49,-1.155,216.86,200.94,208.7514286,209.3476569,208.07191,-0.3,2.01,0,2.01,,4.274054172,2.779625255,3.144819459
01-07-2009,212.1,213.2,209.08,209.5,4621600,211.14,4.12,-2.94,214.12,200.94,208.3942857,209.3679693,208.1776945,-0.4,0.03,0,0.03,,4.263050303,2.128443748,2.677665977
02-07-2009,207.7,207.7,203.4,204.24,5035200,205.55,4.3,-3.04,214.12,200.94,207.81,208.6842401,207.8860134,-5.5,5.68,0,5.68,,4.265689567,4.549640818,3.15256994
06-07-2009,203.25,205.32,200.83,204.8,4525200,203.075,4.49,2.5,214.12,200.94,207.5542857,208.1663414,207.6574198,-2.38,2.57,0,2.57,,4.281711741,4.404120594,3.694068387
07-07-2009,204.12,204.6,197.99,198.32,6518600,201.295,6.61,-5.875,214.12,200.83,206.8628571,206.8534959,206.9657591,-0.72,2.84,0,2.84,,4.448018045,7.181981409,5.37858094
08-07-2009,200,203,199.03,201.24,6882400,201.015,3.97,0.845,214.12,197.99,206.41,206.1050298,206.5416288,-1.6,-1.04,0,0,,4.413873899,6.03915133,5.875084444
09-07-2009,203.06,207.22,202.9,205.2,6551200,205.06,4.32,1.21,214.12,197.99,206.2792857,205.9843591,206.4422489,4.22,-3.87,4.22,0,,4.40716862,4.189563665,5.803565468
10-07-2009,204.79,208.68,204.35,207.2,5853200,206.515,4.33,1.89,214.12,197.99,206.0764286,206.1464446,206.4983786,1.46,-1.45,1.46,0,,4.401656576,3.260613485,4.496442827
13-07-2009,208.08,212.26,207.59,212.15,8091400,209.925,4.67,4.26,214.12,197.99,206.6814286,206.9469186,206.9170172,3.58,-3.24,3.58,0,,4.420823964,0.938721052,2.796299401
14-07-2009,211.86,213.36,210.44,212.34,5791600,211.9,2.92,0.68,214.12,197.99,207.36,207.6659962,207.3187196,1.1,-2.85,1.1,0,,4.313622252,0.833958021,1.677764186
15-07-2009,214.83,219.34,214.24,219.08,7554000,216.79,5.1,4.415,214.12,197.99,208.3914286,209.1878633,208.1899256,5.98,-3.8,5.98,0,,4.369792091,-2.365227343,-0.19751609
16-07-2009,218.34,222.88,217.05,221.3,13109000,219.965,5.83,2.815,219.34,197.99,209.35,210.8028149,209.1610422,3.54,-2.81,3.54,0,,4.474092656,-0.905207251,-0.812158858
17-07-2009,216.5,217.74,213.35,215.12,13708200,215.545,4.39,-1.115,222.88,197.99,209.5257143,211.3784396,209.6024465,-5.14,3.7,0,3.7,,4.468086038,3.464363044,0.064642817
20-07-2009,214.94,216.42,213.12,215.08,6307000,214.77,3.3,0.38,222.88,197.99,209.7407143,211.871981,210.0081912,-1.32,0.23,0,0.23,,4.384651321,3.505617978,2.021591257
21-07-2009,215.47,215.95,212.86,213.95,5936400,214.405,3.09,-1.215,222.88,197.99,209.9657143,212.1490502,210.300177,-0.47,0.26,0,0.26,,4.292176226,3.984917111,3.651632711
22-07-2009,214,215.1,211.75,213.84,5173400,213.425,3.35,0.335,222.88,197.99,210.2757143,212.3745101,210.5623861,-0.85,1.11,0,1.11,,4.224877924,4.0620998,3.850878296
23-07-2009,214.34,220.6,212.75,218.67,6956400,216.675,7.85,4.16,222.88,197.99,211.3064286,213.2139088,211.1629501,5.5,-1,5.5,0,,4.483815216,1.924835406,3.323950772
24-07-2009,217.9,225.24,217.5,223.36,7253800,221.37,7.74,4.72,222.88,197.99,212.6321429,214.566721,212.0664353,4.64,-4.75,4.64,0,,4.716399843,-0.220022002,1.922304401
27-07-2009,223.02,223.38,218.8,222.4,5008800,221.09,4.58,1,225.24,199.03,214.3521429,215.6111582,212.8318845,-1.86,-1.3,0,0,,4.706656997,1.266500178,0.990437861
28-07-2009,220.5,221.4,218.05,219.92,5065000,219.725,3.35,-0.095,225.24,202.9,215.6864286,216.1856704,213.3569301,-1.98,0.75,0,0.75,,4.609752926,2.360929283,1.135802486
29-07-2009,218.62,218.9,215.94,218.12,3974000,217.42,2.96,0.45,225.24,204.35,216.6092857,216.443581,213.7097501,-2.5,2.11,0,2.11,,4.491913431,3.167400685,2.264943382
30-07-2009,221.3,225.74,221.3,222.82,6397200,223.52,4.44,0.06,225.24,207.59,217.725,217.2937702,214.3845834,6.84,-5.36,6.84,0,,4.488205329,1.074695799,2.201008589
31-07-2009,224.99,226.35,221.22,221.52,5720800,223.785,5.13,-4,225.74,210.44,218.3942857,217.8572675,214.9131328,0.61,0.08,0.61,0,,4.534047805,1.836859058,2.026318514
